Date_Time,User,Author,Tweet_text,Likes,Retweets
07-07-2022 05:00,zomato,zomato,"you delivered indian cricket to new heights even as the legends we grew up watching retired. thank you @msdhoni ❤️
#HappyBirthdayDhoni",5104,852
06-07-2022 16:57,zomato,zomato,aaj kya khaya?,1043,47
04-07-2022 05:10,zomato,zomato,"coffee helps you work.
chai helps you think.",1461,116
