Date_Time,User,Author,Tweet_text,Likes,Retweets
07-07-2022 13:34,Tesla,Tesla,Tesla now operates 800 Supercharger locations across 30 countries in Europe ✌️ https://t.co/fI65u4K1ST,4353,386
06-07-2022 15:00,Tesla,Tesla,"Each shareholder has a say in our direction, including deciding on whether Tesla should be allowed to do a 3:1 stock split.",3090,290
06-07-2022 15:00,Tesla,Tesla,Vote at the 2022 Tesla Shareholder Meeting https://t.co/CyAEPIRGLI,3742,394
